id,rule_id,rule_slug_name,feature_name,feature_slug_name,is_active,created_at,updated_at,description,feature_type,is_production
dc7f5ab5-e4dd-4cb2-981b-5a5741926a93,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi max multi inquiries 21d,izi_max_multi_inquiries_21d,true,2020-06-02 03:43,2020-07-14 14:22,IZI - Taking the maximum between inquiries by NIK and by phone number in 21 days,INTEGER,true
3627efb0-ae27-4f0a-94f8-5651d5f9366f,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi max multi inquiries 30d,izi_max_multi_inquiries_30d,true,2020-06-02 03:43,2020-07-14 14:22,IZI - Taking the maximum between inquiries by NIK and by phone number in 30 days,INTEGER,true
04f2036f-76c3-437a-9132-f180a7b6a809,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi max multi inquiries 60d,izi_max_multi_inquiries_60d,true,2020-06-02 03:43,2020-07-14 14:22,IZI - Taking the maximum between inquiries by NIK and by phone number in 60 days,INTEGER,true
39524772-db3f-4e30-a561-c34420d8e4b1,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi max multi inquiries 90d,izi_max_multi_inquiries_90d,true,2020-06-02 03:43,2020-07-14 14:22,IZI - Taking the maximum between inquiries by NIK and by phone number in 90 days,INTEGER,true
681b5da0-3a96-4faf-a6f1-ab88298898b2,8c601497-68f9-40a3-8871-d9294aef1c86,IziDataRule,izi max multi inquiries total,izi_max_multi_inquiries_total,true,2020-06-02 03:43,2020-07-14 14:22,IZI - Taking the maximum between inquiries by NIK and by phone number in total,INTEGER,true
eeb5ea78-346c-4413-907a-18342c6f136d,273dd24a-afec-4caa-ba05-9dfa5c23f409,LendingFacilitiesRule,application to payment ratio with bank mutation,application_to_payment_ratio_with_bank_mutation,false,2019-09-26 17:41,2020-07-14 14:22,"The function would take all data that have been labeled as ""APPLICATION"" and ""PAYMENT_RECEIVED"". Afterward, the function would group the data. And, divide the total count of ""APPLICATION"" data with ""PAYMENT_RECEIVED"".",FLOAT,true
f375fdab-a046-4886-bb4a-3f1ee8ad5bc0,273dd24a-afec-4caa-ba05-9dfa5c23f409,LendingFacilitiesRule,miss loan payment in six months,miss_loan_payment_in_six_months,false,2019-09-26 17:41,2020-07-14 14:22,"how many ""context"" data the application that got labeled as ""LATE"" within six months. The limit is used to setup the bound min, medium, and max limit of how many missed loan payment is acceptable.",INTEGER,true
21914cdd-7a57-4fd3-8976-a285b10ead99,70b0e0a9-4553-40a7-ae84-11cbc8b23cb5,OrderDataRule,is repeat order,is_repeat_order,true,2019-12-27 10:32,2020-07-14 14:22,Function to determine whether application is a repeat order.,INTEGER,true
a1b538d8-03b3-481c-a7f3-e02f59303a54,70b0e0a9-4553-40a7-ae84-11cbc8b23cb5,OrderDataRule,product type,product_type,true,2019-12-27 10:32,2020-07-14 14:22,"Feature to determine type of application; the possible options are CASH_LOAN, INSTALLMENT, PRODUCT_INSTALLMENT, RESTRUCTURED_LOAN, LBH, or LAPTOP_OWNERSHIP_PROGRAM.",STRING,true
8981d68e-3649-4dda-a643-5548ff42d730,ceda22e6-28f8-41f3-b4bf-69941eaae977,OtherAlternativesRule,loan app count in last six months,loan_app_count_in_last_six_months,false,2019-09-26 17:41,2020-07-14 14:22,How many loan application that user have in the last six months (based on the submission date or created date),INTEGER,true
34d2b384-28cd-4bf0-9015-8ee9d1afc54f,ceda22e6-28f8-41f3-b4bf-69941eaae977,OtherAlternativesRule,loan instalment on sms and email to income ratio,loan_instalment_on_sms_and_email_to_income_ratio,false,2019-09-26 17:41,2020-07-14 14:22,The `custom_limit` indicate the limit for respective loan instalment to income ratio class in percentage.,FLOAT,true
f86b0603-e0f2-489e-9eec-4bb7ac27d452,376f44c8-3a87-4bf3-a0fa-589646ddd44b,TelcoDataRule,average call duration six months,average_call_duration_six_months,false,2019-09-26 17:41,2020-07-14 14:22,average duration of call in the last six months.,FLOAT,true
139a1279-90b8-477a-ba13-b284f561ae53,376f44c8-3a87-4bf3-a0fa-589646ddd44b,TelcoDataRule,emergency contact in mobile,emergency_contact_in_mobile,false,2019-09-26 17:41,2020-07-14 14:22,,BOOLEAN,true
675c02e1-33fb-431a-a190-41f2e1470f0b,376f44c8-3a87-4bf3-a0fa-589646ddd44b,TelcoDataRule,number of contacts,number_of_contacts,false,2019-09-26 17:41,2020-07-14 14:22,,INTEGER,true
0dcad001-3bc3-4d2c-8ab2-5092272648a4,1ac20b96-4ce2-41fc-a2fe-5a6fab9d2dcd,TongdunTelcoRule,telkomsel maximum purchase,telkomsel_maximum_purchase,true,2020-01-23 08:33,2020-07-14 14:22,The function would return the maximum amount topup of telkomsel pulsa.,INTEGER,true
ad95b8f9-7dac-4711-be51-25e552360cce,1ac20b96-4ce2-41fc-a2fe-5a6fab9d2dcd,TongdunTelcoRule,xl balance,xl_balance,true,2020-01-23 08:33,2020-07-14 14:22,The function would return the amount pulsa of XL.,INTEGER,true
618dac89-d865-4133-bf22-49114e1efa64,aea22e50-e7af-45b8-b487-5ff63c68499f,OnlineTransactionRule,number of matched phone numbers,number_of_matched_phone_numbers,true,2019-09-26 17:41,2020-07-14 14:22,"This function will score users based on number of matched phone number from ecommerce, gojek, and grab",INTEGER,true
c28e4a95-413c-4aa2-92df-7ba2799b4ad6,aea22e50-e7af-45b8-b487-5ff63c68499f,OnlineTransactionRule,number of online transactions in last 3 months,number_of_online_transactions_in_last_3_months,true,2019-09-26 17:41,2020-07-14 14:22,This feature will score users based on number of online transactions in last 3 months,INTEGER,true
12b182f5-441e-4393-ae3f-f424dd2862fa,cdc123d7-baf7-48e8-9eb6-6ae740e61c45,PreviousApplicationRule,minutes from prev application,minutes_from_prev_application,true,2020-02-14 05:10,2020-07-14 14:22,Time from previous finish date to current submit date in minutes.,INTEGER,true
c1ac92f7-d3e9-4375-aeb5-5839696cdae2,cdc123d7-baf7-48e8-9eb6-6ae740e61c45,PreviousApplicationRule,number of cash loans approved,number_of_cash_loans_approved,true,2020-02-14 05:10,2020-07-14 14:22,Number of approved cash loan applications prior to submit date.,INTEGER,true
d8463915-1677-43bf-9ee5-992fb7729df5,cdc123d7-baf7-48e8-9eb6-6ae740e61c45,PreviousApplicationRule,percentage of not approved applications,percentage_of_not_approved_applications,true,2020-02-14 05:10,2020-07-14 14:22,Count of rejected and not qualified applications over count of submitted applications.,FLOAT,true
5b0739e4-42e9-4fa2-b82c-8ead70d7a773,cdc123d7-baf7-48e8-9eb6-6ae740e61c45,PreviousApplicationRule,prev early days,prev_early_days,true,2020-02-14 05:10,2020-07-14 14:22,"Number of days previous application was paid before due date. 0, if payment is not early.",INTEGER,true
0fdaf363-ee93-4b29-b11e-50d2cda7751f,cdc123d7-baf7-48e8-9eb6-6ae740e61c45,PreviousApplicationRule,prev max days late,prev_max_days_late,true,2020-02-14 05:10,2020-07-14 14:22,Max days late of previous approved cash loan application.,INTEGER,true
c2352dbd-0469-47ea-bc8d-772094d6118a,cdc123d7-baf7-48e8-9eb6-6ae740e61c45,PreviousApplicationRule,prev approved cash loan loan amount,prev_approved_cash_loan_loan_amount,true,2020-03-24 10:39,2020-07-14 14:22,Amount disbursed of most recently approved cash loan,FLOAT,true
872f8220-c031-4001-8990-a768ec397ff9,cdc123d7-baf7-48e8-9eb6-6ae740e61c45,PreviousApplicationRule,prev approved cash loan loan tenure in month,prev_approved_cash_loan_loan_tenure_in_month,true,2020-03-24 10:39,2020-07-14 14:22,Tenure of most recently approved cash loan,INTEGER,true
8d181424-3b77-49cc-bc70-e5076b8cadcd,cdc123d7-baf7-48e8-9eb6-6ae740e61c45,PreviousApplicationRule,number of related previous order id,number_of_related_previous_order_id,true,2020-05-08 14:59,2020-07-14 14:22,Approved loan tenure in month of previous approved cash loan application.,INTEGER,true
af0ecfde-9536-4037-ab2e-562b406e3282,8e762018-6546-46ff-aa27-8ee783494270,ReusedInformationRule,count prev applications distinct phone number by device id,count_prev_applications_distinct_phone_number_by_device_id,true,2019-09-26 17:41,2020-07-14 14:22,The function will score the application by checking whether submitted NIK (applicantIdNumber) had rejected/not qualified applications before,INTEGER,true
eee44cf4-3032-4f37-826e-0ce3f7176f55,8e762018-6546-46ff-aa27-8ee783494270,ReusedInformationRule,count rejected or not qualified prev application by device id,count_rejected_or_not_qualified_prev_application_by_device_id,true,2019-09-26 17:41,2020-07-14 14:22,Count of previously rejected or not qualified applications by the same device id,INTEGER,true
2c5bad2f-6b47-42a3-a0d5-453f666040ff,8e762018-6546-46ff-aa27-8ee783494270,ReusedInformationRule,count rejected or not qualified prev application by nik,count_rejected_or_not_qualified_prev_application_by_nik,true,2019-09-26 17:41,2020-07-14 14:22,Count of previously rejected or not qualified applications by the same NIK,INTEGER,true
bfd38ea3-ab2d-497c-91f7-e0d02961ac03,c72eba08-e312-47e4-a45e-acd1a06b9d57,WifiListRule,number of low risk wifi ssid,number_of_low_risk_wifi_ssid,true,2019-09-26 17:41,2020-07-14 14:22,Number of low risk ssid names found on user's device,INTEGER,true
4182ba21-76f9-4fec-b8b5-eba822d6b1b8,56631c22-e3d4-489b-bf75-967622d2e839,DeviceRule,is device os ios,is_device_os_ios,true,2020-02-17 08:04,2020-07-14 14:22,TRUE/FALSE of whether applicant's operating system is iOS,STRING,true
5a16687e-b777-49c0-92da-d3e538b233f5,56631c22-e3d4-489b-bf75-967622d2e839,DeviceRule,phone model class,phone_model_class,true,2020-05-07 09:52,2020-07-14 14:22,Applicant's phone model is categorized to cheap / expensive / iphone / other,STRING,true
f84ab50f-ba15-4771-b085-0b4195806607,56631c22-e3d4-489b-bf75-967622d2e839,DeviceRule,device memory,device_memory,true,2020-06-02 03:43,2020-07-14 14:22,User's device memory in GB,FLOAT,true
2fb7e3fd-774b-4c74-8bb6-8df26284a6bd,c72eba08-e312-47e4-a45e-acd1a06b9d57,WifiListRule,number of low risk wifi ssid by place category,number_of_low_risk_wifi_ssid_by_place_category,true,2020-03-06 09:04,2020-07-14 14:22,Refactored function for number_of_low_risk_wifi_ssid. Number of low risk ssid names found on user's device,INTEGER,true
71850c47-e8d2-47f4-87ad-3db21a468c80,b0ccb04a-ea2f-45c2-a6b2-847f808cef69,HibpDataRule,number of website breach occured on email,number_of_website_breach_occured_on_email,true,2020-03-19 06:07,2020-07-14 14:22,"Number of websites applican'ts email address have been breached in, according to haveibeenpawned.com ",INTEGER,true
3984c644-26f0-41be-aa45-56421be17afc,a4a34a93-3f74-4818-991a-1fc8a0a0515e,FDCDataRule,percentage of calculated max day past due 3 contract due date before submit,percentage_of_calculated_max_day_past_due_3_contract_due_date_before_submit,true,2020-05-07 09:52,2020-07-14 14:22,Count FDC contracts with calculated max day past due 3++ over count of FDC contracts. The FDC contracts are filtered on next due date before submit date,FLOAT,true
33c08b99-a88a-45b2-b09b-d5899e5b9e8e,a4a34a93-3f74-4818-991a-1fc8a0a0515e,FDCDataRule,percentage of calculated max day past due 15 contract due date before submit,percentage_of_calculated_max_day_past_due_15_contract_due_date_before_submit,true,2020-05-07 09:52,2020-07-14 14:22,Count FDC contracts with calculated max day past due 15++ over count of FDC contracts. The FDC contracts are filtered on next due date before submit date,FLOAT,true
0f7f0c1e-9240-40c6-81a2-7ac8518a1817,a4a34a93-3f74-4818-991a-1fc8a0a0515e,FDCDataRule,percentage of calculated max day past due 90 contract due date before submit,percentage_of_calculated_max_day_past_due_90_contract_due_date_before_submit,true,2020-05-07 09:52,2020-07-14 14:22,Count FDC contracts with calculated max day past due 90++ over count of FDC contracts. The FDC contracts are filtered on next due date before submit date,FLOAT,true
869842b8-54fd-4562-92cb-84ecb2bc671a,dc0c57e6-0dff-4552-af18-964ebc2bec18,BlibliPartnerFeatureRule,blibli score,blibli_score,true,2020-05-07 09:52,2020-07-14 14:22,Blibli score to be used for Indodana Model derived from specific blibli features,FLOAT,true
91ddc840-aaf2-4e87-9803-9168cbc4684d,dc0c57e6-0dff-4552-af18-964ebc2bec18,BlibliPartnerFeatureRule,is verify email blibli,is_verify_email_blibli,true,2020-05-08 14:59,2020-07-14 14:22,The function would return True if applicantPersonalEmail contain gdn-commerce.,STRING,true
4af3e2cb-28bf-4d13-a139-fc9cc0f28e2c,a4a34a93-3f74-4818-991a-1fc8a0a0515e,FDCDataRule,sum outstanding amount total,sum_outstanding_amount_total,true,2020-05-08 14:59,2020-07-14 14:22,Sum outstanding amount from FDC data,FLOAT,true
2718a031-497c-4dfc-9820-34e30381ce8b,a4a34a93-3f74-4818-991a-1fc8a0a0515e,FDCDataRule,sum outstanding amount late,sum_outstanding_amount_late,true,2020-05-08 14:59,2020-07-14 14:22,Sum outstanding amount from FDC data with max day past due greater than 3,FLOAT,true
f5689525-4254-49cc-b328-13207c19fb6f,a4a34a93-3f74-4818-991a-1fc8a0a0515e,FDCDataRule,sum outstanding amount late 3,sum_outstanding_amount_late_3,true,2020-05-08 14:59,2020-07-14 14:22,Sum outstanding amount from FDC data with max day past due greater than 15,FLOAT,true
dec8c910-0f5b-4b48-a67b-88e27370cfbf,a4a34a93-3f74-4818-991a-1fc8a0a0515e,FDCDataRule,sum outstanding amount late 15,sum_outstanding_amount_late_15,true,2020-05-08 14:59,2020-07-14 14:22,Sum outstanding amount from FDC data with max day past due greater than 15,FLOAT,true
27e6bbce-bad2-4048-a3f9-f3c92bfe3c7b,a4a34a93-3f74-4818-991a-1fc8a0a0515e,FDCDataRule,sum outstanding amount late 30,sum_outstanding_amount_late_30,true,2020-06-02 03:43,2020-07-14 14:22,Sum outstanding amount from FDC data with max day past due greater than 30,FLOAT,true
7b2c2956-c093-4f4b-8de3-d45916b248d3,a4a34a93-3f74-4818-991a-1fc8a0a0515e,FDCDataRule,sum outstanding amount late 90,sum_outstanding_amount_late_90,true,2020-05-08 14:59,2020-07-14 14:22,Sum outstanding amount from FDC data with max day past due greater than 90,FLOAT,true
cdc47a9e-4bf8-480a-ba0b-b438b8eaae1e,a4a34a93-3f74-4818-991a-1fc8a0a0515e,FDCDataRule,sum amount disbursed total,sum_amount_disbursed_total,true,2020-06-02 03:43,2020-07-14 14:22,Sum amount disbursed from FDC data,FLOAT,true
8bb2a571-f1e4-483e-9b49-db443086ac5a,a4a34a93-3f74-4818-991a-1fc8a0a0515e,FDCDataRule,sum amount disbursed in 15days,sum_amount_disbursed_in_15days,true,2020-06-02 03:43,2020-07-14 14:22,"Sum amount disbursed from FDC data in windows of 15 days before submit (DIFF(submitdate, disbursementdate))",FLOAT,true
54550350-17e5-43c2-b4eb-e4bf0edfb737,a4a34a93-3f74-4818-991a-1fc8a0a0515e,FDCDataRule,sum amount disbursed in 30days,sum_amount_disbursed_in_30days,true,2020-06-02 03:43,2020-07-14 14:22,"Sum amount disbursed from FDC data in windows of 30 days before submit (DIFF(submitdate, disbursementdate))",FLOAT,true
fbd593c5-0c1b-4d0b-a097-a280bf3fbe24,a4a34a93-3f74-4818-991a-1fc8a0a0515e,FDCDataRule,sum amount disbursed in 90days,sum_amount_disbursed_in_90days,true,2020-06-02 03:43,2020-07-14 14:22,"Average amount disbursed from FDC data in windows of 90 days before submit (DIFF(submitdate, disbursementdate))",FLOAT,true
567a49e0-36ab-4da0-8373-46f9836c41ff,a4a34a93-3f74-4818-991a-1fc8a0a0515e,FDCDataRule,avg amount disbursed in 15days,avg_amount_disbursed_in_15days,true,2020-06-02 03:43,2020-07-14 14:22,"Average amount disbursed from FDC data in windows of 15 days before submit (DIFF(submitdate, disbursementdate))",FLOAT,true
1e94f787-c518-43a6-a7de-8febd12d73bc,a4a34a93-3f74-4818-991a-1fc8a0a0515e,FDCDataRule,avg amount disbursed in 30days,avg_amount_disbursed_in_30days,true,2020-06-02 03:43,2020-07-14 14:22,"Average amount disbursed from FDC data in windows of 30 days before submit (DIFF(submitdate, disbursementdate))",FLOAT,true
1fdec68b-54a7-4ce8-8bd1-2c0e86f111e8,a4a34a93-3f74-4818-991a-1fc8a0a0515e,FDCDataRule,avg amount disbursed in 90days,avg_amount_disbursed_in_90days,true,2020-06-02 03:43,2020-07-14 14:22,"Average amount disbursed from FDC data in windows of 90 days before submit (DIFF(submitdate, disbursementdate))",FLOAT,true
5c9f41dd-868f-4ad9-bae3-806d8e781d6b,e7830471-fb01-4c39-8bc5-1561607d05e7,TiketPartnerFeatureRule,tiket maximum score,tiket_maximum_score,true,2020-06-23 03:18,2020-07-14 14:22,Minimum score from connected email and/pr phone number,INTEGER,true
a01c01a8-81de-40be-9f3c-48add66580e0,e7830471-fb01-4c39-8bc5-1561607d05e7,TiketPartnerFeatureRule,tiket minimum score,tiket_minimum_score,true,2020-06-23 03:18,2020-07-14 14:22,Maximum score from connected email and/or phone number,INTEGER,true
b2cae35d-69a4-4083-8f9e-08e50bfc947e,e7830471-fb01-4c39-8bc5-1561607d05e7,TiketPartnerFeatureRule,tiket count cc,tiket_count_cc,true,2020-06-23 03:18,2020-07-14 14:22,Number of connected accounts with cc usage,INTEGER,true
40e2077d-dc43-4dfb-b269-25cda9080a7f,e7830471-fb01-4c39-8bc5-1561607d05e7,TiketPartnerFeatureRule,tiket score,tiket_score,true,2020-06-23 03:18,2020-07-14 14:22,Tiket score to be used for Indodana Model,INTEGER,true
cd03b4d5-31de-47d1-befe-842365b4deb5,e7830471-fb01-4c39-8bc5-1561607d05e7,TiketPartnerFeatureRule,is verify email tiket,is_verify_email_tiket,true,2020-06-23 03:18,2020-07-14 14:22,Flag whether user's email is verified in Tiket.com,BOOLEAN,true
7d01472d-6a4b-418e-9d0f-9315f045d3b8,7688aa48-67dd-4d3d-9378-3f027eacb6d4,BukalapakPartnerFeatureRule,is whitelist bukalapak,is_whitelist_bukalapak,true,2020-07-10 11:30,2020-07-14 14:22,"The function would return 'Whitelist' if phone_number_sha_256_bukalapak in phone_number_sha_256_bukalapak, otherwhise return 'Not Whitelist'.",STRING,true
daa2516d-2b60-49bb-a00d-9d59ff5e88c0,3a062ec8-fd82-42e4-9304-b1c23175ff8b,DemographicRule,current business gross income per month,current_business_gross_income_per_month,true,2020-11-05 04:13,2020-11-05 04:13,Scoring by currentBusinessGrossIncomePerMonth,INTEGER,true
a6e3da60-82b2-439d-8636-6bdf2d8ebec3,a4a34a93-3f74-4818-991a-1fc8a0a0515e,FDCDataRule,average age of relationship,average_age_of_relationship,true,2020-11-12 09:44,2020-11-13 06:34,"average length of relationship per organizer id, defined as the length of days between latest and newest disbursement date",FLOAT,true
2d0791fb-9d2c-4515-9aac-02386957d07f,da8dbec4-e3a6-4128-a86e-51725a0fdadc,InstalledAppRule,app list score 2,app_list_score_2,true,2020-11-12 09:44,2020-11-13 06:57,Scoring for user's installed apps using scorecard method. Scorecard is available at src/main/python/featurestores/rules/model/app_list/,FLOAT,true
73309923-2795-4f2c-9fbb-6b97e1b732fc,a4a34a93-3f74-4818-991a-1fc8a0a0515e,FDCDataRule,percentage of calculated max day past due 3 paylater contract due date before submit,percentage_of_calculated_max_day_past_due_3_paylater_contract_due_date_before_submit,true,2020-11-12 09:44,2020-11-13 06:57,percentage of paylater contracts with greater or equal than 3 dpd,FLOAT,true
0e0e6ef1-e31b-4f0b-a54b-eac5d3c0c218,a4a34a93-3f74-4818-991a-1fc8a0a0515e,FDCDataRule,count organizer id late more than 20 percent,count_organizer_id_late_more_than_20_percent,true,2020-11-12 09:44,2020-11-16 04:40,count of organizer id that have 20% or more late contracts more than or equal to three days of max day past due,INTEGER,true
1c87488a-6fd0-4cac-9774-e4185787721f,e7830471-fb01-4c39-8bc5-1561607d05e7,TiketPartnerFeatureRule,tiket rule whitelist count not ok,tiket_rule_whitelist_count_not_ok,false,2020-06-23 03:18,2020-12-10 03:25,Number of connected accounts with scores below 340,INTEGER,true
ac93f2e9-d320-4a26-85c0-3dcbbbec7958,e7830471-fb01-4c39-8bc5-1561607d05e7,TiketPartnerFeatureRule,tiket rule whitelist count ok 340 360,tiket_rule_whitelist_count_ok_340_360,false,2020-06-23 03:18,2020-12-10 03:37,Number of connected accounts with scores 340 - 360,INTEGER,true
c20b0779-f86f-45cf-ba33-a57b7682b568,e7830471-fb01-4c39-8bc5-1561607d05e7,TiketPartnerFeatureRule,tiket rule whitelist count ok 360 380,tiket_rule_whitelist_count_ok_360_380,false,2020-06-23 03:18,2020-12-10 03:37,Number of connected accounts with scores 360 - 380,INTEGER,true
9828c052-f8e0-4f20-ba7c-551115a79754,e7830471-fb01-4c39-8bc5-1561607d05e7,TiketPartnerFeatureRule,tiket rule whitelist count ok 380,tiket_rule_whitelist_count_ok_380,false,2020-06-23 03:18,2020-12-10 03:37,Number of connected accounts with scores > 380,INTEGER,true
2e871887-8d9a-4766-addd-19e8c5e13abc,e7830471-fb01-4c39-8bc5-1561607d05e7,TiketPartnerFeatureRule,tiket rule whitelist count ok,tiket_rule_whitelist_count_ok,false,2020-06-23 03:18,2020-12-10 03:37,"Count OK category of rule_whitelist from tiket data features, OK means score phone number lvl > 380",INTEGER,true
c30f51d2-bcb4-4ce7-a20e-0ac40acd55ea,da8dbec4-e3a6-4128-a86e-51725a0fdadc,InstalledAppRule,app list score cli,app_list_score_cli,true,2021-02-26 06:46,2021-02-26 06:46,Scoring for user's installed apps using scorecard method.,FLOAT,true
bcee272b-ccde-49a1-bb0a-21e66223cfeb,a4a34a93-3f74-4818-991a-1fc8a0a0515e,FDCDataRule,count distinct organizerid paylater,count_distinct_organizerid_paylater,true,2021-02-26 06:46,2021-02-26 06:46,Count of Distinct PayLater Organizer Id from FDC Data,INTEGER,true
d84b93f2-182a-4142-9196-9f0a4b9994ea,a4a34a93-3f74-4818-991a-1fc8a0a0515e,FDCDataRule,count contract cashloan,count_contract_cashloan,true,2021-02-26 06:46,2021-02-26 06:46,Count of CashLoan Contracts from FDC Data,INTEGER,true
